time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_min,relativehumidity_2m (%)_min,dewpoint_2m (°C)_min,apparent_temperature (°C)_min,pressure_msl (hPa)_min,surface_pressure (hPa)_min,snowfall (cm)_min,cloudcover (%)_min,cloudcover_low (%)_min,cloudcover_mid (%)_min,cloudcover_high (%)_min,shortwave_radiation (W/m²)_min,direct_radiation (W/m²)_min,diffuse_radiation (W/m²)_min,direct_normal_irradiance (W/m²)_min,windspeed_10m (km/h)_min,windspeed_100m (km/h)_min,winddirection_10m (°)_min,winddirection_100m (°)_min,windgusts_10m (km/h)_min,et0_fao_evapotranspiration (mm)_min,vapor_pressure_deficit (kPa)_min,soil_temperature_0_to_7cm (°C)_min,soil_temperature_7_to_28cm (°C)_min,soil_temperature_28_to_100cm (°C)_min,soil_temperature_100_to_255cm (°C)_min,soil_moisture_0_to_7cm (m³/m³)_min,soil_moisture_7_to_28cm (m³/m³)_min,soil_moisture_28_to_100cm (m³/m³)_min,soil_moisture_100_to_255cm (m³/m³)_min,city_min,month,rainy,year
2019-10-08,30.5,24.2,37.2,28.5,2019-10-08T04:55,2019-10-08T17:05,22.15,3.0,0.0,10.5,22.0,4.44,58,p,30.5,97.0,25.5,37.2,1012.6,1012.1,0.0,100.0,94.0,14.0,94.0,838.0,720.0,289.0,782.6,10.5,16.2,208.0,204.0,22.0,0.61,1.45,30.0,27.8,27.1,27.2,0.371,0.343,0.262,0.34,p,24.2,67.0,23.2,28.5,1007.1,1006.6,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.7,6.1,162.0,162.0,12.6,0.0,0.09,25.5,26.6,27.1,27.2,0.342,0.338,0.259,0.34,p,10,True,2019
2019-10-09,30.9,25.1,36.8,29.5,2019-10-09T04:55,2019-10-09T17:05,21.23,5.0,0.0,11.3,26.6,4.38,58,p,30.9,92.0,25.2,36.8,1012.4,1011.9,0.0,100.0,92.0,26.0,98.0,841.0,678.0,253.0,705.7,11.3,18.2,199.0,193.0,26.6,0.61,1.4,30.4,27.8,27.1,27.2,0.368,0.339,0.265,0.34,p,25.1,69.0,23.3,29.5,1007.4,1006.9,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.8,10.5,151.0,152.0,11.9,0.0,0.24,26.0,26.8,27.1,27.2,0.329,0.331,0.262,0.34,p,10,True,2019
2019-10-10,31.1,24.8,37.7,29.7,2019-10-10T04:55,2019-10-10T17:05,20.6,2.0,0.0,11.6,26.6,4.22,58,p,31.1,91.0,25.4,37.7,1012.2,1011.7,0.0,100.0,96.0,20.0,98.0,842.0,631.0,303.0,656.7,11.6,15.3,198.0,197.0,26.6,0.62,1.41,30.2,27.8,27.1,27.2,0.338,0.331,0.265,0.34,p,24.8,69.0,23.0,29.7,1007.4,1006.9,0.0,27.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,4.7,7.9,154.0,153.0,9.0,0.0,0.28,25.5,26.5,27.1,27.2,0.321,0.322,0.262,0.339,p,10,True,2019
2019-10-11,30.5,24.0,38.7,28.2,2019-10-11T04:54,2019-10-11T17:04,17.47,2.1,0.0,8.9,19.1,3.62,58,p,30.5,94.0,25.2,38.7,1013.0,1012.5,0.0,100.0,99.0,46.0,100.0,871.0,647.0,307.0,691.0,8.9,13.9,247.0,241.0,19.1,0.65,1.24,29.9,27.6,27.1,27.2,0.337,0.322,0.263,0.339,p,24.0,72.0,22.5,28.2,1007.7,1007.2,0.0,30.0,0.0,3.0,82.0,0.0,0.0,0.0,0.0,2.9,3.5,141.0,140.0,11.5,0.0,0.19,25.5,26.5,27.1,27.2,0.321,0.316,0.262,0.339,p,10,True,2019
2019-10-12,29.1,25.4,35.5,30.3,2019-10-12T04:54,2019-10-12T17:04,19.69,0.7,0.0,10.0,23.0,3.94,58,p,29.1,91.0,25.2,35.5,1011.1,1010.6,0.0,100.0,90.0,35.0,100.0,818.0,549.0,290.0,546.3,10.0,12.9,253.0,234.0,23.0,0.58,1.12,30.1,27.7,27.1,27.2,0.325,0.316,0.264,0.339,p,25.4,72.0,23.4,30.3,1007.1,1006.6,0.0,15.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.2,5.6,148.0,147.0,10.8,0.0,0.29,25.1,26.3,27.1,27.2,0.309,0.312,0.263,0.339,p,10,True,2019
2019-10-13,29.3,24.7,36.8,29.4,2019-10-13T04:54,2019-10-13T17:04,20.12,6.2,0.0,9.4,23.8,3.95,58,p,29.3,99.0,26.6,36.8,1012.5,1012.0,0.0,100.0,90.0,42.0,98.0,858.0,641.0,335.0,702.6,9.4,15.9,288.0,215.0,23.8,0.61,0.93,29.9,27.7,27.1,27.2,0.374,0.322,0.266,0.339,p,24.7,76.0,23.6,29.4,1007.8,1007.3,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.1,0.5,127.0,129.0,8.3,0.0,0.04,26.0,26.6,27.1,27.2,0.318,0.312,0.264,0.338,p,10,True,2019
2019-10-14,30.7,25.5,36.8,31.4,2019-10-14T04:53,2019-10-14T17:04,20.69,2.3,0.0,11.0,22.0,4.2,58,p,30.7,95.0,25.6,36.8,1012.1,1011.6,0.0,58.0,36.0,24.0,83.0,803.0,563.0,278.0,603.9,11.0,15.5,306.0,305.0,22.0,0.57,1.31,29.9,27.8,27.2,27.2,0.345,0.323,0.267,0.338,p,25.5,70.0,24.2,31.4,1007.5,1007.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.1,2.4,124.0,122.0,7.9,0.0,0.15,25.1,26.4,27.1,27.2,0.325,0.32,0.266,0.338,p,10,True,2019
2019-10-15,30.6,24.9,38.2,30.0,2019-10-15T04:53,2019-10-15T17:04,16.22,11.1,0.0,9.4,24.8,3.33,58,p,30.6,91.0,25.7,38.2,1012.7,1012.2,0.0,100.0,89.0,23.0,99.0,810.0,528.0,312.0,577.7,9.4,12.7,198.0,214.0,24.8,0.6,1.21,29.7,27.6,27.2,27.2,0.398,0.341,0.267,0.338,p,24.9,73.0,23.0,30.0,1007.6,1007.1,0.0,22.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,1.1,1.3,85.0,90.0,3.6,0.0,0.3,26.4,26.7,27.1,27.2,0.343,0.32,0.265,0.338,p,10,True,2019
2019-10-16,29.7,24.6,35.3,29.8,2019-10-16T04:53,2019-10-16T17:03,18.54,5.3,0.0,9.9,25.6,3.64,58,p,29.7,94.0,25.9,35.3,1012.1,1011.6,0.0,100.0,94.0,36.0,99.0,770.0,609.0,280.0,665.7,9.9,13.3,235.0,225.0,25.6,0.53,1.05,29.1,27.6,27.2,27.2,0.384,0.348,0.271,0.338,p,24.6,75.0,23.2,29.8,1007.7,1007.2,0.0,24.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,2.4,3.8,145.0,144.0,6.5,0.0,0.2,25.8,26.6,27.1,27.2,0.348,0.342,0.267,0.337,p,10,True,2019
2019-10-17,30.1,24.9,37.6,29.5,2019-10-17T04:53,2019-10-17T17:03,22.18,2.2,0.0,12.8,23.0,4.45,58,p,30.1,92.0,25.7,37.6,1011.8,1011.3,0.0,73.0,27.0,37.0,98.0,925.0,728.0,204.0,749.0,12.8,17.6,253.0,245.0,23.0,0.65,1.26,30.3,27.9,27.2,27.2,0.375,0.349,0.271,0.337,p,24.9,70.0,23.3,29.5,1006.8,1006.3,0.0,25.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,3.4,5.6,139.0,136.0,10.4,0.0,0.28,25.4,26.5,27.1,27.2,0.346,0.343,0.27,0.337,p,10,True,2019
2019-10-18,30.1,25.7,36.8,31.3,2019-10-18T04:52,2019-10-18T17:03,17.99,6.4,0.0,11.0,27.0,3.64,58,p,30.1,97.0,26.4,36.8,1011.3,1010.8,0.0,70.0,32.0,44.0,98.0,713.0,435.0,355.0,585.5,11.0,14.1,293.0,252.0,27.0,0.52,1.14,29.8,27.8,27.2,27.2,0.356,0.343,0.274,0.337,p,25.7,73.0,24.1,31.3,1007.2,1006.7,0.0,14.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,2.7,124.0,125.0,6.1,0.0,0.09,25.4,26.7,27.1,27.2,0.343,0.339,0.272,0.337,p,10,True,2019
2019-10-19,28.0,24.2,34.3,29.3,2019-10-19T04:52,2019-10-19T17:03,13.02,14.2,0.0,5.0,19.8,2.59,58,p,28.0,96.0,25.9,34.3,1013.1,1012.6,0.0,100.0,100.0,76.0,98.0,588.0,335.0,364.0,492.6,5.0,7.4,360.0,360.0,19.8,0.42,0.6,28.0,27.3,27.2,27.2,0.4,0.376,0.28,0.337,p,24.2,84.0,23.6,29.3,1008.7,1008.2,0.0,21.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,1.1,45.0,6.0,6.5,0.0,0.11,25.6,26.8,27.2,27.2,0.365,0.339,0.274,0.337,p,10,True,2019
2019-10-20,29.3,24.2,35.6,29.1,2019-10-20T04:52,2019-10-20T17:03,16.23,5.3,0.0,10.0,25.2,3.21,58,p,29.3,98.0,25.8,35.6,1012.9,1012.4,0.0,100.0,68.0,32.0,99.0,668.0,274.0,408.0,323.9,10.0,14.8,360.0,147.0,25.2,0.48,0.85,28.7,27.2,27.2,27.2,0.396,0.373,0.286,0.337,p,24.2,79.0,23.2,29.1,1008.7,1008.2,0.0,20.0,1.0,2.0,54.0,0.0,0.0,0.0,0.0,2.5,4.3,32.0,19.0,8.6,0.0,0.06,25.1,26.2,27.1,27.2,0.37,0.365,0.28,0.336,p,10,True,2019
2019-10-21,30.7,24.5,37.3,29.6,2019-10-21T04:52,2019-10-21T17:03,18.14,0.7,0.0,11.2,25.9,3.72,58,p,30.7,93.0,25.9,37.3,1011.1,1010.6,0.0,85.0,77.0,22.0,100.0,748.0,578.0,348.0,747.3,11.2,15.0,342.0,354.0,25.9,0.55,1.09,29.6,27.7,27.1,27.2,0.377,0.365,0.288,0.336,p,24.5,75.0,22.9,29.6,1006.4,1005.9,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,0.0,22.0,33.0,6.5,0.0,0.23,25.6,26.4,27.1,27.2,0.351,0.353,0.286,0.336,p,10,True,2019
2019-10-22,30.9,25.7,37.3,30.7,2019-10-22T04:52,2019-10-22T17:02,21.69,0.4,0.0,12.3,26.3,4.4,58,p,30.9,95.0,26.0,37.3,1009.7,1009.2,0.0,89.0,89.0,31.0,88.0,903.0,707.0,270.0,689.7,12.3,16.6,252.0,225.0,26.3,0.62,1.41,30.3,27.9,27.1,27.2,0.354,0.353,0.29,0.336,p,25.7,69.0,23.5,30.7,1005.4,1004.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.4,157.0,158.0,9.0,0.0,0.17,25.2,26.4,27.1,27.2,0.335,0.343,0.288,0.336,p,10,True,2019
2019-10-23,30.1,26.0,37.3,31.3,2019-10-23T04:51,2019-10-23T17:02,21.59,1.0,0.0,10.6,30.6,4.24,58,p,30.1,90.0,25.9,37.3,1010.5,1010.0,0.0,72.0,52.0,61.0,97.0,800.0,606.0,284.0,768.7,10.6,14.2,229.0,221.0,30.6,0.56,1.14,30.3,28.0,27.2,27.2,0.342,0.343,0.293,0.336,p,26.0,73.0,24.0,31.3,1006.1,1005.6,0.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.1,4.9,131.0,135.0,6.1,0.0,0.34,25.5,26.6,27.1,27.2,0.327,0.336,0.29,0.336,p,10,True,2019
2019-10-24,31.2,25.9,37.3,30.9,2019-10-24T04:51,2019-10-24T17:02,21.27,5.4,0.0,10.0,26.3,4.25,58,p,31.2,88.0,25.8,37.3,1011.2,1010.7,0.0,83.0,47.0,36.0,93.0,792.0,587.0,260.0,710.3,10.0,12.4,233.0,221.0,26.3,0.58,1.49,29.7,27.9,27.2,27.2,0.374,0.336,0.293,0.336,p,25.9,67.0,23.6,30.9,1006.5,1006.0,0.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.4,6.8,52.0,64.0,8.6,0.0,0.41,25.6,26.7,27.1,27.2,0.332,0.333,0.291,0.335,p,10,True,2019
2019-10-25,31.3,26.0,39.0,31.1,2019-10-25T04:51,2019-10-25T17:02,19.41,6.3,0.0,9.9,27.0,4.0,58,p,31.3,91.0,26.8,39.0,1011.7,1011.2,0.0,95.0,75.0,40.0,98.0,805.0,610.0,233.0,651.4,9.9,14.8,360.0,142.0,27.0,0.59,1.15,30.4,27.9,27.2,27.3,0.384,0.336,0.294,0.335,p,26.0,73.0,23.6,31.1,1006.6,1006.1,0.0,11.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,3.2,4.6,6.0,27.0,10.8,0.0,0.32,25.6,26.7,27.2,27.2,0.338,0.332,0.292,0.335,p,10,True,2019
2019-10-26,28.6,24.5,34.2,30.0,2019-10-26T04:51,2019-10-26T17:02,11.85,8.8,0.0,6.6,18.0,2.46,58,p,28.6,93.0,25.0,34.2,1012.5,1012.0,0.0,100.0,96.0,93.0,100.0,572.0,210.0,393.0,218.9,6.6,12.2,360.0,312.0,18.0,0.41,0.89,28.5,27.4,27.2,27.3,0.387,0.353,0.296,0.335,p,24.5,77.0,23.3,30.0,1007.0,1006.5,0.0,12.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.4,0.4,53.0,6.0,6.1,0.0,0.21,25.9,26.9,27.2,27.2,0.363,0.338,0.294,0.335,p,10,True,2019
2019-10-27,29.6,24.3,35.2,29.4,2019-10-27T04:51,2019-10-27T17:02,16.68,9.8,0.0,10.5,22.7,3.44,58,p,29.6,91.0,25.2,35.2,1010.3,1009.8,0.0,100.0,82.0,55.0,100.0,779.0,527.0,295.0,503.6,10.5,15.1,313.0,311.0,22.7,0.56,1.03,29.4,27.4,27.2,27.2,0.394,0.367,0.298,0.335,p,24.3,74.0,22.9,29.4,1005.1,1004.6,0.0,38.0,1.0,6.0,87.0,0.0,0.0,0.0,0.0,2.6,4.2,141.0,143.0,7.6,0.0,0.26,25.6,26.4,27.2,27.2,0.369,0.353,0.295,0.335,p,10,True,2019
2019-10-28,30.5,25.0,37.1,30.5,2019-10-28T04:51,2019-10-28T17:02,15.38,4.2,0.0,9.0,23.4,3.18,58,p,30.5,95.0,26.6,37.1,1010.5,1010.0,0.0,92.0,54.0,36.0,99.0,672.0,335.0,397.0,289.7,9.0,12.4,258.0,246.0,23.4,0.5,1.13,29.0,27.5,27.2,27.2,0.39,0.37,0.303,0.335,p,25.0,73.0,24.1,30.5,1006.4,1005.9,0.0,26.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,3.9,5.4,162.0,162.0,10.4,0.0,0.15,25.8,26.6,27.1,27.2,0.365,0.364,0.298,0.335,p,10,True,2019
2019-10-29,30.2,26.0,36.5,30.4,2019-10-29T04:51,2019-10-29T17:02,20.26,0.8,0.0,13.6,29.5,4.08,58,p,30.2,94.0,25.9,36.5,1011.0,1010.5,0.0,55.0,36.0,20.0,97.0,825.0,649.0,218.0,684.7,13.6,17.9,250.0,219.0,29.5,0.57,1.24,29.7,27.6,27.2,27.2,0.37,0.363,0.306,0.335,p,26.0,71.0,23.7,30.4,1006.5,1006.0,0.0,12.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,3.9,7.4,160.0,161.0,10.1,0.0,0.23,25.2,26.3,27.1,27.2,0.351,0.354,0.303,0.335,p,10,True,2019
2019-10-30,30.1,25.5,36.1,29.7,2019-10-30T04:50,2019-10-30T17:02,20.78,3.1,0.0,12.5,28.8,4.19,58,p,30.1,91.0,25.9,36.1,1010.8,1010.3,0.0,100.0,79.0,36.0,99.0,792.0,631.0,181.0,712.5,12.5,16.7,214.0,204.0,28.8,0.56,1.22,29.8,27.7,27.1,27.2,0.356,0.354,0.308,0.335,p,25.5,71.0,23.6,29.7,1005.3,1004.8,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,9.1,151.0,152.0,12.2,0.0,0.31,25.5,26.5,27.1,27.2,0.344,0.346,0.306,0.334,p,10,True,2019
2019-10-31,29.7,24.5,37.3,29.6,2019-10-31T04:50,2019-10-31T17:02,21.32,6.5,0.0,7.2,21.6,4.31,58,p,29.7,96.0,25.7,37.3,1010.2,1009.7,0.0,100.0,98.0,51.0,99.0,837.0,697.0,199.0,766.7,7.2,10.5,360.0,323.0,21.6,0.61,1.17,30.1,27.9,27.2,27.2,0.372,0.349,0.309,0.334,p,24.5,72.0,22.8,29.6,1005.6,1005.1,0.0,14.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,45.0,79.0,5.8,0.0,0.13,25.4,26.6,27.1,27.2,0.344,0.346,0.308,0.334,p,10,True,2019
2019-11-01,28.8,24.3,35.6,29.2,2019-11-01T04:50,2019-11-01T17:02,14.45,7.4,0.0,7.9,20.2,2.99,58,p,28.8,95.0,25.4,35.6,1011.9,1011.4,0.0,100.0,91.0,100.0,100.0,781.0,465.0,407.0,444.3,7.9,11.7,360.0,352.0,20.2,0.57,1.06,29.2,27.6,27.2,27.2,0.396,0.358,0.311,0.334,p,24.3,73.0,23.0,29.2,1006.8,1006.3,0.0,45.0,0.0,11.0,86.0,0.0,0.0,0.0,0.0,1.5,1.0,18.0,14.0,6.5,0.0,0.16,25.5,26.8,27.1,27.2,0.367,0.348,0.309,0.334,p,11,True,2019
2019-11-02,31.2,24.8,38.0,30.2,2019-11-02T04:50,2019-11-02T17:02,20.23,9.8,0.0,8.7,25.6,4.15,58,p,31.2,97.0,25.3,38.0,1011.0,1010.5,0.0,100.0,89.0,88.0,99.0,906.0,676.0,244.0,706.6,8.7,13.8,291.0,279.0,25.6,0.65,1.48,30.1,27.9,27.2,27.2,0.402,0.363,0.312,0.334,p,24.8,67.0,23.6,30.2,1006.5,1006.0,0.0,24.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,2.9,5.9,144.0,148.0,7.2,0.0,0.08,25.9,26.5,27.1,27.2,0.355,0.356,0.311,0.334,p,11,True,2019
2019-11-03,31.2,24.7,37.6,29.8,2019-11-03T04:50,2019-11-03T17:02,20.01,2.0,0.0,11.3,26.3,4.09,58,p,31.2,95.0,25.7,37.6,1012.4,1011.9,0.0,60.0,55.0,21.0,86.0,750.0,581.0,285.0,673.6,11.3,15.5,222.0,216.0,26.3,0.56,1.51,30.0,27.8,27.2,27.2,0.377,0.364,0.313,0.334,p,24.7,67.0,23.8,29.8,1007.0,1006.5,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.4,9.6,153.0,152.0,9.0,0.0,0.16,25.9,26.9,27.2,27.2,0.355,0.358,0.31,0.334,p,11,True,2019
2019-11-04,30.6,26.5,36.5,32.3,2019-11-04T04:50,2019-11-04T17:02,23.87,0.4,0.0,13.8,29.9,4.88,58,p,30.6,92.0,25.9,36.5,1013.1,1012.6,0.0,44.0,21.0,23.0,95.0,897.0,765.0,160.0,815.5,13.8,18.4,246.0,239.0,29.9,0.64,1.35,30.4,28.0,27.2,27.2,0.355,0.358,0.313,0.334,p,26.5,69.0,24.0,32.3,1008.0,1007.5,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.2,9.6,158.0,157.0,10.8,0.0,0.28,25.3,26.5,27.2,27.2,0.334,0.347,0.312,0.334,p,11,True,2019
2019-11-05,30.1,25.0,35.6,28.2,2019-11-05T04:50,2019-11-05T17:02,21.77,2.1,0.0,15.2,34.9,4.26,58,p,30.1,93.0,25.7,35.6,1012.6,1012.1,0.0,100.0,46.0,57.0,100.0,962.0,837.0,196.0,866.5,15.2,20.3,232.0,226.0,34.9,0.65,1.29,29.9,27.9,27.2,27.2,0.34,0.347,0.313,0.334,p,25.0,70.0,22.7,28.2,1006.3,1005.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,11.9,173.0,173.0,15.5,0.0,0.26,26.0,26.7,27.2,27.2,0.325,0.339,0.313,0.333,p,11,True,2019
2019-11-06,29.2,26.0,35.2,31.1,2019-11-06T04:50,2019-11-06T17:02,21.19,0.2,0.0,12.9,29.9,4.14,58,p,29.2,94.0,25.7,35.2,1010.8,1010.3,0.0,86.0,54.0,22.0,100.0,880.0,677.0,244.0,685.1,12.9,21.0,217.0,207.0,29.9,0.6,1.07,30.2,28.0,27.2,27.2,0.331,0.338,0.313,0.333,p,26.0,73.0,23.2,31.1,1006.3,1005.8,0.0,15.0,0.0,3.0,39.0,0.0,0.0,0.0,0.0,3.1,6.5,144.0,146.0,10.1,0.0,0.2,25.9,26.7,27.2,27.2,0.314,0.331,0.313,0.333,p,11,True,2019
2019-11-07,30.2,26.1,36.8,31.5,2019-11-07T04:50,2019-11-07T17:02,21.22,2.7,0.0,11.5,26.6,4.26,58,p,30.2,94.0,25.9,36.8,1011.4,1010.9,0.0,91.0,67.0,78.0,100.0,834.0,573.0,327.0,638.2,11.5,15.1,222.0,209.0,26.6,0.59,1.3,29.9,28.0,27.2,27.2,0.345,0.331,0.313,0.333,p,26.1,70.0,24.0,31.5,1006.7,1006.2,0.0,10.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.7,7.4,162.0,160.0,9.0,0.0,0.19,25.9,26.8,27.2,27.2,0.322,0.329,0.313,0.333,p,11,True,2019
2019-11-08,31.9,26.3,37.3,31.6,2019-11-08T04:50,2019-11-08T17:02,19.02,1.7,0.0,11.2,25.6,3.96,58,p,31.9,93.0,26.3,37.3,1012.4,1011.9,0.0,75.0,62.0,35.0,52.0,799.0,549.0,252.0,600.4,11.2,15.3,243.0,225.0,25.6,0.57,1.57,29.9,28.0,27.3,27.2,0.325,0.329,0.314,0.333,p,26.3,67.0,24.4,31.6,1007.3,1006.8,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.2,7.2,159.0,159.0,9.0,0.0,0.25,25.7,26.7,27.2,27.2,0.307,0.324,0.313,0.333,p,11,True,2019
2019-11-09,28.0,24.5,34.7,28.9,2019-11-09T04:50,2019-11-09T17:02,17.58,5.9,0.0,10.9,26.6,3.43,58,p,28.0,94.0,26.5,34.7,1012.9,1012.4,0.0,100.0,98.0,69.0,99.0,768.0,488.0,280.0,525.9,10.9,17.0,287.0,287.0,26.6,0.53,0.67,29.6,27.8,27.3,27.2,0.38,0.332,0.317,0.333,p,24.5,82.0,23.1,28.9,1008.6,1008.1,0.0,23.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,2.2,3.0,143.0,146.0,9.4,0.0,0.19,26.2,26.9,27.2,27.2,0.313,0.323,0.314,0.333,p,11,True,2019
2019-11-10,30.4,23.6,36.8,28.6,2019-11-10T04:50,2019-11-10T17:02,21.42,1.0,0.0,9.7,24.8,4.33,58,p,30.4,95.0,25.8,36.8,1012.8,1012.3,0.0,81.0,65.0,18.0,83.0,803.0,594.0,222.0,735.7,9.7,15.3,264.0,258.0,24.8,0.59,1.32,29.9,27.8,27.3,27.2,0.353,0.336,0.319,0.333,p,23.6,70.0,22.8,28.6,1006.9,1006.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.7,106.0,124.0,9.0,0.0,0.15,25.0,26.5,27.2,27.2,0.335,0.332,0.317,0.333,p,11,True,2019
2019-11-11,30.8,25.8,38.0,31.5,2019-11-11T04:50,2019-11-11T17:03,20.8,2.4,0.0,7.8,19.1,4.18,58,p,30.8,92.0,25.6,38.0,1011.3,1010.8,0.0,81.0,76.0,32.0,57.0,861.0,693.0,326.0,719.6,7.8,10.6,281.0,256.0,19.1,0.63,1.47,30.5,28.0,27.3,27.2,0.34,0.334,0.319,0.333,p,25.8,67.0,23.6,31.5,1007.1,1006.6,0.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,18.0,58.0,7.2,0.0,0.25,25.3,26.5,27.2,27.2,0.324,0.329,0.318,0.333,p,11,True,2019
2019-11-12,29.1,24.0,35.5,29.0,2019-11-12T04:50,2019-11-12T17:03,18.82,5.8,0.0,8.1,19.1,3.65,58,p,29.1,97.0,25.4,35.5,1012.9,1012.4,0.0,100.0,95.0,33.0,86.0,735.0,528.0,336.0,604.9,8.1,10.7,360.0,360.0,19.1,0.52,0.95,29.7,27.9,27.3,27.2,0.376,0.338,0.319,0.333,p,24.0,76.0,23.4,29.0,1008.6,1008.1,0.0,20.0,2.0,8.0,41.0,0.0,0.0,0.0,0.0,1.8,2.6,5.0,13.0,6.1,0.0,0.1,25.9,26.8,27.2,27.2,0.345,0.329,0.318,0.333,p,11,True,2019
2019-11-13,30.9,24.4,38.8,29.8,2019-11-13T04:50,2019-11-13T17:03,21.18,2.1,0.0,7.7,22.3,4.3,58,p,30.9,98.0,25.6,38.8,1012.9,1012.4,0.0,100.0,92.0,38.0,97.0,858.0,716.0,325.0,747.0,7.7,10.1,343.0,357.0,22.3,0.64,1.38,30.5,28.2,27.3,27.2,0.351,0.339,0.318,0.333,p,24.4,69.0,23.7,29.8,1007.7,1007.2,0.0,15.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,3.6,4.8,6.0,3.0,6.8,0.0,0.07,25.6,26.8,27.2,27.2,0.333,0.334,0.31,0.332,p,11,True,2019
2019-11-14,29.6,26.1,36.3,32.4,2019-11-14T04:51,2019-11-14T17:03,21.91,1.3,0.0,11.6,23.4,4.4,58,p,29.6,95.0,26.4,36.3,1012.5,1012.0,0.0,87.0,90.0,38.0,60.0,923.0,792.0,197.0,781.5,11.6,15.5,338.0,323.0,23.4,0.66,1.14,30.8,28.3,27.4,27.2,0.34,0.334,0.31,0.332,p,26.1,72.0,23.7,32.4,1006.6,1006.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.8,9.0,6.0,7.2,0.0,0.15,26.0,26.9,27.3,27.2,0.321,0.33,0.31,0.332,p,11,True,2019
2019-11-15,31.5,25.7,37.7,31.8,2019-11-15T04:51,2019-11-15T17:03,23.23,0.7,0.0,10.9,24.5,4.77,58,p,31.5,94.0,26.0,37.7,1011.6,1011.1,0.0,84.0,49.0,26.0,89.0,958.0,830.0,161.0,840.9,10.9,14.4,352.0,347.0,24.5,0.69,1.77,30.7,28.3,27.4,27.2,0.334,0.33,0.31,0.332,p,25.7,62.0,23.2,31.8,1007.1,1006.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.9,163.0,164.0,12.2,0.0,0.21,25.4,26.9,27.4,27.2,0.313,0.324,0.309,0.332,p,11,True,2019
