time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-12-14,0.1,-1.9,-4.0,-7.3,2018-12-14T04:56,2018-12-14T14:01,6.34,0.1,5.46,29.3,47.2,313.0,0.64,17,sa
2018-12-15,0.9,-1.2,-4.0,-6.4,2018-12-15T04:57,2018-12-15T14:02,4.77,0.0,0.7,18.9,32.8,275.0,0.84,17,sa
2018-12-16,4.5,0.6,0.7,-4.3,2018-12-16T04:58,2018-12-16T14:02,5.03,7.3,0.0,16.4,30.2,189.0,0.71,17,sa
2018-12-17,3.2,1.5,0.1,-2.5,2018-12-17T04:58,2018-12-17T14:02,4.94,4.7,1.89,15.8,28.8,299.0,0.5,17,sa
2018-12-18,1.5,-0.5,-3.5,-7.7,2018-12-18T04:59,2018-12-18T14:02,6.41,0.1,3.99,31.5,54.7,287.0,0.91,17,sa
2018-12-19,2.0,-2.9,-4.5,-11.1,2018-12-19T04:59,2018-12-19T14:03,7.12,0.0,0.7,37.4,64.4,277.0,1.23,17,sa
2018-12-20,0.3,-3.0,-5.5,-11.0,2018-12-20T05:00,2018-12-20T14:03,6.26,0.0,0.35,34.0,60.5,289.0,1.13,17,sa
2018-12-21,2.8,-0.3,-1.9,-6.4,2018-12-21T05:01,2018-12-21T14:04,5.13,0.2,0.0,23.1,38.5,274.0,1.0,17,sa
2018-12-22,3.4,1.3,0.8,-1.8,2018-12-22T05:01,2018-12-22T14:04,3.5,2.4,2.45,10.9,20.5,287.0,0.39,17,sa
2018-12-23,3.6,-0.1,0.5,-7.4,2018-12-23T05:01,2018-12-23T14:05,3.81,0.8,1.4,31.4,52.2,284.0,0.53,17,sa
2018-12-24,-0.7,-2.5,-7.9,-10.1,2018-12-24T05:02,2018-12-24T14:05,4.6,0.0,2.03,34.9,60.8,291.0,1.03,17,sa
2018-12-25,1.2,-1.2,-4.5,-8.7,2018-12-25T05:02,2018-12-25T14:06,5.6,0.2,1.19,31.5,53.3,273.0,1.06,17,sa
2018-12-26,0.7,-6.3,-4.2,-14.3,2018-12-26T05:03,2018-12-26T14:06,6.86,0.3,3.15,33.5,56.9,285.0,0.83,17,sa
2018-12-27,-5.0,-7.1,-11.2,-15.4,2018-12-27T05:03,2018-12-27T14:07,6.03,0.0,3.64,34.2,61.6,286.0,0.71,17,sa
2018-12-28,-1.9,-5.1,-9.1,-13.5,2018-12-28T05:03,2018-12-28T14:08,6.97,0.0,2.94,39.4,68.0,300.0,0.92,17,sa
2018-12-29,-2.0,-3.3,-9.1,-11.4,2018-12-29T05:03,2018-12-29T14:09,6.82,0.0,3.71,36.0,57.6,303.0,0.81,17,sa
2018-12-30,0.9,-2.5,-3.7,-10.3,2018-12-30T05:04,2018-12-30T14:10,4.95,0.1,4.48,32.8,55.8,325.0,0.69,17,sa
2018-12-31,0.4,-3.0,-4.0,-8.1,2018-12-31T05:04,2018-12-31T14:10,5.58,0.0,1.54,17.8,37.4,305.0,0.63,17,sa
2019-01-01,-1.3,-4.2,-6.2,-9.8,2019-01-01T05:04,2019-01-01T14:11,6.14,0.0,1.47,19.1,36.7,280.0,0.69,17,sa
2019-01-02,-2.3,-4.7,-6.6,-10.2,2019-01-02T05:04,2019-01-02T14:12,6.08,0.0,2.73,23.2,41.0,282.0,0.62,17,sa
2019-01-03,-0.7,-5.1,-5.8,-10.5,2019-01-03T05:04,2019-01-03T14:13,4.32,0.0,0.0,20.5,34.9,295.0,0.75,17,sa
2019-01-04,0.9,-2.3,-3.2,-6.7,2019-01-04T05:04,2019-01-04T14:14,4.52,0.2,0.28,16.1,30.2,239.0,0.62,17,sa
2019-01-05,-1.1,-3.6,-6.3,-10.4,2019-01-05T05:04,2019-01-05T14:15,6.71,0.0,4.2,28.4,47.9,313.0,0.71,17,sa
2019-01-06,-1.7,-4.2,-7.6,-10.2,2019-01-06T05:04,2019-01-06T14:16,4.45,0.0,2.17,25.3,45.7,302.0,0.86,17,sa
2019-01-07,-2.9,-5.5,-8.3,-10.7,2019-01-07T05:04,2019-01-07T14:17,5.81,0.0,1.68,17.3,34.9,291.0,0.73,17,sa
2019-01-08,-2.2,-6.1,-8.1,-11.4,2019-01-08T05:04,2019-01-08T14:18,7.33,0.0,1.33,20.8,34.6,267.0,0.67,17,sa
2019-01-09,0.4,-4.6,-7.1,-11.0,2019-01-09T05:03,2019-01-09T14:19,7.12,0.0,1.19,36.5,60.1,287.0,1.16,17,sa
2019-01-10,2.3,-1.8,-3.3,-8.7,2019-01-10T05:03,2019-01-10T14:20,6.93,0.0,1.05,32.2,52.9,294.0,1.3,17,sa
2019-01-11,-1.6,-4.8,-7.2,-9.3,2019-01-11T05:03,2019-01-11T14:21,7.28,0.0,1.33,21.9,48.6,310.0,0.79,17,sa
2019-01-12,-1.0,-3.9,-6.3,-8.3,2019-01-12T05:02,2019-01-12T14:22,5.51,0.0,0.0,19.0,33.8,331.0,0.78,17,sa
2019-01-13,-2.8,-4.9,-6.7,-9.8,2019-01-13T05:02,2019-01-13T14:23,5.77,0.0,0.0,12.3,20.5,14.0,0.49,17,sa
2019-01-14,-3.2,-8.0,-7.1,-12.1,2019-01-14T05:02,2019-01-14T14:24,6.7,0.0,0.0,14.2,21.6,156.0,0.54,17,sa
2019-01-15,3.1,-6.0,-3.7,-11.1,2019-01-15T05:01,2019-01-15T14:25,6.32,2.0,1.47,41.8,71.6,163.0,0.89,17,sa
2019-01-16,-0.6,-4.6,-6.8,-11.0,2019-01-16T05:01,2019-01-16T14:27,7.24,0.0,3.5,30.2,57.2,282.0,0.87,17,sa
2019-01-17,-4.5,-10.6,-10.1,-20.0,2019-01-17T05:00,2019-01-17T14:28,6.44,0.0,5.04,41.0,77.8,284.0,0.65,17,sa
2019-01-18,-2.4,-6.8,-9.8,-15.7,2019-01-18T05:00,2019-01-18T14:29,7.1,0.0,2.8,40.2,68.8,303.0,0.95,17,sa
2019-01-19,-0.3,-2.9,-5.7,-9.6,2019-01-19T04:59,2019-01-19T14:30,7.23,0.0,0.42,28.3,49.3,288.0,1.08,17,sa
2019-01-20,-0.5,-3.7,-4.0,-11.2,2019-01-20T04:59,2019-01-20T14:32,5.64,0.0,2.59,32.7,52.9,274.0,0.71,17,sa
2019-01-21,-3.6,-5.9,-9.8,-13.1,2019-01-21T04:58,2019-01-21T14:33,6.53,0.0,5.25,40.7,68.0,291.0,0.8,17,sa
2019-01-22,-2.0,-6.6,-7.6,-12.4,2019-01-22T04:57,2019-01-22T14:34,6.98,0.0,1.61,18.3,35.3,275.0,0.79,17,sa
2019-01-23,1.0,-6.2,-4.0,-11.3,2019-01-23T04:56,2019-01-23T14:35,6.82,0.1,5.11,25.6,43.2,206.0,0.76,17,sa
2019-01-24,-0.4,-3.2,-6.2,-11.1,2019-01-24T04:56,2019-01-24T14:37,6.83,0.0,3.99,43.3,68.4,326.0,0.91,17,sa
2019-01-25,-0.3,-2.9,-5.6,-7.4,2019-01-25T04:55,2019-01-25T14:38,8.29,0.0,2.94,27.4,45.0,328.0,0.74,17,sa
2019-01-26,-2.3,-5.9,-5.9,-9.1,2019-01-26T04:54,2019-01-26T14:39,9.61,0.0,0.77,16.1,27.0,349.0,0.77,17,sa
2019-01-27,-1.8,-5.0,-5.9,-9.9,2019-01-27T04:53,2019-01-27T14:41,7.23,0.0,0.7,15.5,28.1,305.0,0.75,17,sa
2019-01-28,1.6,-3.9,-3.5,-8.4,2019-01-28T04:52,2019-01-28T14:42,4.56,0.3,3.15,30.6,51.5,142.0,0.49,17,sa
2019-01-29,-0.6,-3.6,-5.2,-7.9,2019-01-29T04:51,2019-01-29T14:43,6.69,0.0,0.28,30.1,51.1,349.0,0.77,17,sa
2019-01-30,-0.1,-6.0,-4.0,-10.0,2019-01-30T04:50,2019-01-30T14:44,8.54,0.1,0.07,23.2,34.9,167.0,0.74,17,sa
2019-01-31,-0.2,-6.3,-5.7,-14.1,2019-01-31T04:49,2019-01-31T14:46,10.12,0.0,2.66,35.9,60.8,296.0,0.97,17,sa
2019-02-01,-4.9,-7.4,-13.4,-16.2,2019-02-01T04:48,2019-02-01T14:47,9.98,0.1,2.31,41.0,68.4,294.0,0.94,17,sa
2019-02-02,-2.0,-5.6,-8.9,-14.5,2019-02-02T04:47,2019-02-02T14:48,10.13,0.0,1.12,38.3,67.3,294.0,1.17,17,sa
2019-02-03,1.5,-2.4,-2.3,-9.3,2019-02-03T04:46,2019-02-03T14:50,9.97,0.0,1.54,29.0,46.4,223.0,1.27,17,sa
2019-02-04,2.0,-6.3,-1.7,-15.6,2019-02-04T04:45,2019-02-04T14:51,5.9,4.0,5.39,44.8,76.0,291.0,0.68,17,sa
2019-02-05,-2.6,-6.3,-7.3,-14.9,2019-02-05T04:44,2019-02-05T14:52,8.43,0.0,2.17,35.6,62.3,285.0,0.89,17,sa
2019-02-06,-3.1,-4.5,-7.1,-8.7,2019-02-06T04:43,2019-02-06T14:54,5.63,0.0,3.71,11.7,26.6,341.0,0.5,17,sa
2019-02-07,-4.3,-9.1,-8.7,-17.2,2019-02-07T04:41,2019-02-07T14:55,6.79,0.0,3.57,31.4,53.6,310.0,0.64,17,sa
2019-02-08,-9.5,-11.5,-16.0,-19.8,2019-02-08T04:40,2019-02-08T14:56,9.86,0.0,2.94,34.0,69.1,302.0,0.61,17,sa
2019-02-09,-6.3,-10.8,-12.1,-16.5,2019-02-09T04:39,2019-02-09T14:58,9.6,0.0,1.68,18.6,31.7,280.0,0.72,17,sa
2019-02-10,-4.2,-9.3,-10.3,-15.1,2019-02-10T04:38,2019-02-10T14:59,10.31,0.0,2.03,21.7,36.7,286.0,0.87,17,sa
2019-02-11,-2.6,-8.1,-7.3,-13.7,2019-02-11T04:36,2019-02-11T15:00,11.39,0.0,1.89,16.8,31.3,275.0,0.95,17,sa
2019-02-12,-5.2,-7.8,-10.7,-13.4,2019-02-12T04:35,2019-02-12T15:02,11.47,0.0,2.73,25.7,42.1,300.0,0.79,17,sa
2019-02-13,-5.4,-8.3,-11.0,-14.0,2019-02-13T04:34,2019-02-13T15:03,12.09,0.0,2.31,21.4,41.0,300.0,0.82,17,sa
2019-02-14,-3.9,-7.1,-9.7,-13.3,2019-02-14T04:32,2019-02-14T15:04,12.09,0.0,1.96,28.7,51.1,303.0,0.99,17,sa
2019-02-15,-0.2,-5.6,-5.7,-11.5,2019-02-15T04:31,2019-02-15T15:06,10.97,0.0,0.63,17.7,34.6,259.0,1.17,17,sa
2019-02-16,-0.5,-2.6,-5.3,-8.4,2019-02-16T04:29,2019-02-16T15:07,13.09,0.1,0.91,18.1,32.8,288.0,1.22,17,sa
2019-02-17,0.2,-2.8,-5.6,-8.6,2019-02-17T04:28,2019-02-17T15:08,10.04,0.0,0.98,28.7,55.4,277.0,1.2,17,sa
2019-02-18,1.2,-4.0,-4.4,-8.5,2019-02-18T04:26,2019-02-18T15:10,13.74,0.0,0.21,30.2,50.4,290.0,1.53,17,sa
2019-02-19,3.2,-5.1,-0.4,-9.7,2019-02-19T04:25,2019-02-19T15:11,10.66,0.0,0.14,11.0,18.4,154.0,1.08,17,sa
2019-02-20,2.5,0.1,-0.6,-3.0,2019-02-20T04:24,2019-02-20T15:12,10.28,0.1,1.19,8.9,13.3,337.0,0.9,17,sa
2019-02-21,2.3,-1.3,-1.7,-6.0,2019-02-21T04:22,2019-02-21T15:14,12.26,0.0,1.4,15.9,25.9,282.0,1.27,17,sa
2019-02-22,4.3,-1.8,0.8,-6.2,2019-02-22T04:20,2019-02-22T15:15,14.14,0.0,0.0,18.1,31.7,279.0,1.69,17,sa
2019-02-23,0.2,-3.0,-4.4,-7.7,2019-02-23T04:19,2019-02-23T15:16,13.4,0.0,0.98,15.2,35.3,317.0,1.29,17,sa
2019-02-24,5.5,-4.9,0.2,-9.9,2019-02-24T04:17,2019-02-24T15:17,14.1,0.0,0.0,21.7,36.7,209.0,1.65,17,sa
2019-02-25,3.7,-1.2,-0.5,-6.5,2019-02-25T04:16,2019-02-25T15:19,13.74,0.0,0.0,22.0,33.5,300.0,1.54,17,sa
2019-02-26,0.9,-2.3,-4.5,-7.6,2019-02-26T04:14,2019-02-26T15:20,13.29,0.0,0.56,24.2,45.0,295.0,1.46,17,sa
2019-02-27,2.5,-3.2,-2.5,-8.5,2019-02-27T04:13,2019-02-27T15:21,14.59,0.0,0.0,17.3,28.8,260.0,1.51,17,sa
2019-02-28,3.9,-3.6,1.3,-7.8,2019-02-28T04:11,2019-02-28T15:23,13.24,0.0,0.0,9.7,18.0,193.0,1.31,17,sa
2019-03-01,4.3,-1.6,0.7,-4.9,2019-03-01T04:09,2019-03-01T15:24,14.05,0.1,0.0,22.8,38.9,281.0,1.68,17,sa
2019-03-02,2.0,-2.6,-3.7,-6.9,2019-03-02T04:08,2019-03-02T15:25,14.96,0.0,0.0,23.3,44.3,295.0,1.66,17,sa
2019-03-03,5.3,-4.6,1.4,-8.9,2019-03-03T04:06,2019-03-03T15:26,15.44,0.5,0.0,13.2,24.8,166.0,1.48,17,sa
2019-03-04,3.0,-0.6,-0.9,-4.7,2019-03-04T04:04,2019-03-04T15:27,13.65,0.0,0.0,14.8,23.0,326.0,1.14,17,sa
2019-03-05,3.9,-1.4,0.8,-5.9,2019-03-05T04:03,2019-03-05T15:29,16.0,0.0,0.0,12.8,28.4,280.0,1.42,17,sa
2019-03-06,5.3,-0.3,2.5,-4.8,2019-03-06T04:01,2019-03-06T15:30,10.89,1.5,0.35,15.8,24.5,260.0,1.22,17,sa
2019-03-07,1.2,-3.5,-3.6,-8.3,2019-03-07T03:59,2019-03-07T15:31,17.55,0.0,0.0,19.4,32.8,357.0,1.61,17,sa
2019-03-08,3.1,-4.5,-2.2,-9.6,2019-03-08T03:58,2019-03-08T15:32,15.66,0.0,0.07,18.9,36.7,285.0,1.62,17,sa
2019-03-09,7.7,-2.8,3.8,-7.5,2019-03-09T03:56,2019-03-09T15:34,15.07,0.0,0.0,24.2,47.5,218.0,1.92,17,sa
2019-03-10,4.1,-1.8,1.5,-6.0,2019-03-10T03:54,2019-03-10T15:35,17.43,0.0,0.0,21.0,41.8,314.0,1.87,17,sa
2019-03-11,3.9,-1.5,-0.1,-6.1,2019-03-11T03:52,2019-03-11T15:36,6.74,1.4,0.77,23.2,34.2,70.0,1.02,17,sa
2019-03-12,3.0,0.5,-1.4,-3.0,2019-03-12T03:51,2019-03-12T15:37,8.77,0.7,0.77,18.0,34.2,312.0,0.8,17,sa
2019-03-13,2.3,-2.7,-1.2,-7.2,2019-03-13T03:49,2019-03-13T15:38,8.5,0.3,1.96,18.7,40.0,136.0,0.82,17,sa
2019-03-14,2.2,-4.2,-1.7,-8.6,2019-03-14T03:47,2019-03-14T15:40,16.21,0.0,0.0,19.5,39.6,303.0,1.37,17,sa
2019-03-15,3.4,-2.1,1.0,-5.8,2019-03-15T03:45,2019-03-15T15:41,16.89,0.6,0.28,13.3,24.8,165.0,1.58,17,sa
2019-03-16,1.5,-0.7,-3.1,-4.8,2019-03-16T03:44,2019-03-16T15:42,11.74,0.1,3.78,18.4,32.0,344.0,1.03,17,sa
2019-03-17,2.6,-2.9,-0.6,-7.8,2019-03-17T03:42,2019-03-17T15:43,18.3,0.1,0.56,16.5,32.0,291.0,1.61,17,sa
2019-03-18,6.6,-4.6,3.8,-9.6,2019-03-18T03:40,2019-03-18T15:44,19.45,0.0,0.0,16.3,28.8,185.0,2.14,17,sa
2019-03-19,10.2,2.2,7.6,-1.0,2019-03-19T03:38,2019-03-19T15:46,15.71,0.0,0.0,15.6,29.2,177.0,1.86,17,sa
2019-03-20,10.7,2.0,6.5,-1.8,2019-03-20T03:37,2019-03-20T15:47,18.76,0.0,0.0,24.5,45.4,151.0,1.94,17,sa
2019-03-21,8.1,2.9,3.9,-0.9,2019-03-21T03:35,2019-03-21T15:48,7.08,9.0,0.0,20.3,39.2,129.0,1.03,17,sa
2019-03-22,4.8,-3.0,0.3,-9.0,2019-03-22T03:33,2019-03-22T15:49,12.23,0.9,2.59,36.7,61.6,315.0,1.07,17,sa
2019-03-23,-1.0,-7.8,-6.8,-13.2,2019-03-23T03:31,2019-03-23T15:50,18.36,0.0,1.96,24.0,45.7,297.0,1.34,17,sa
2019-03-24,-0.7,-6.0,-5.9,-11.1,2019-03-24T03:30,2019-03-24T15:52,18.8,0.0,2.45,38.2,72.4,267.0,1.36,17,sa
2019-03-25,7.8,-2.1,4.2,-6.9,2019-03-25T03:28,2019-03-25T15:53,12.85,0.4,0.0,15.5,44.6,194.0,1.5,17,sa
2019-03-26,7.5,-0.6,4.8,-5.3,2019-03-26T03:26,2019-03-26T15:54,15.08,2.7,0.0,29.8,54.4,242.0,1.81,17,sa
2019-03-27,2.2,-4.6,-4.0,-9.8,2019-03-27T03:24,2019-03-27T15:55,17.42,0.6,1.68,34.0,64.4,296.0,1.66,17,sa
2019-03-28,0.4,-4.2,-5.7,-9.7,2019-03-28T03:22,2019-03-28T15:56,20.21,0.0,0.63,28.4,52.6,296.0,1.78,17,sa
2019-03-29,1.4,-2.4,-3.9,-7.6,2019-03-29T03:21,2019-03-29T15:57,19.11,0.0,0.42,25.5,48.6,312.0,1.78,17,sa
2019-03-30,4.0,-2.9,0.4,-7.7,2019-03-30T03:19,2019-03-30T15:59,20.82,0.0,0.0,16.7,32.8,319.0,2.27,17,sa
2019-03-31,4.0,-0.7,0.2,-4.8,2019-03-31T03:17,2019-03-31T16:00,14.07,0.0,0.0,17.0,31.0,8.0,1.72,17,sa
2019-04-01,4.3,-1.2,1.3,-4.7,2019-04-01T03:15,2019-04-01T16:01,18.8,0.0,0.21,10.6,21.2,3.0,2.07,17,sa
2019-04-02,3.1,-0.6,0.1,-6.0,2019-04-02T03:14,2019-04-02T16:02,18.06,0.0,0.77,22.5,38.9,320.0,1.9,17,sa
2019-04-03,3.9,-0.8,-0.6,-5.6,2019-04-03T03:12,2019-04-03T16:03,21.04,0.0,0.0,20.4,40.3,302.0,2.01,17,sa
2019-04-04,7.9,-1.9,6.2,-5.5,2019-04-04T03:10,2019-04-04T16:04,21.87,0.2,0.0,8.9,19.4,209.0,2.47,17,sa
2019-04-05,7.6,0.2,3.9,-4.7,2019-04-05T03:08,2019-04-05T16:06,9.67,2.8,0.07,33.2,59.4,195.0,1.17,17,sa
2019-04-06,6.9,2.1,1.5,-4.6,2019-04-06T03:07,2019-04-06T16:07,18.88,0.9,0.21,32.7,61.9,285.0,2.03,17,sa
2019-04-07,7.2,1.7,3.7,-2.3,2019-04-07T03:05,2019-04-07T16:08,22.09,0.4,0.0,21.4,43.2,292.0,2.14,17,sa
2019-04-08,6.1,1.5,3.0,-2.3,2019-04-08T03:03,2019-04-08T16:09,20.3,0.0,0.0,17.7,33.8,323.0,2.08,17,sa
2019-04-09,6.6,1.9,2.3,-2.1,2019-04-09T03:02,2019-04-09T16:10,20.87,0.0,0.0,24.4,44.6,304.0,2.12,17,sa
2019-04-10,8.6,0.7,6.5,-3.2,2019-04-10T03:00,2019-04-10T16:11,22.82,0.0,0.0,16.8,32.8,279.0,2.47,17,sa
2019-04-11,7.8,0.7,5.5,-2.5,2019-04-11T02:58,2019-04-11T16:12,21.14,0.0,0.0,14.5,29.2,295.0,2.36,17,sa
2019-04-12,9.5,0.4,7.9,-3.1,2019-04-12T02:56,2019-04-12T16:14,23.14,0.0,0.0,11.5,23.4,255.0,2.76,17,sa
2019-04-13,13.6,0.6,11.9,-2.5,2019-04-13T02:55,2019-04-13T16:15,24.31,0.0,0.0,11.7,19.8,197.0,3.32,17,sa
2019-04-14,13.1,4.4,11.7,0.5,2019-04-14T02:53,2019-04-14T16:16,21.86,0.3,0.0,16.4,32.0,147.0,3.34,17,sa
2019-04-15,8.8,3.8,7.4,-1.9,2019-04-15T02:51,2019-04-15T16:17,7.72,12.0,0.0,35.3,57.2,331.0,1.2,17,sa
2019-04-16,10.8,4.5,8.1,-1.5,2019-04-16T02:50,2019-04-16T16:18,24.76,0.0,0.0,30.0,56.5,271.0,2.96,17,sa
2019-04-17,19.8,5.8,18.0,2.6,2019-04-17T02:48,2019-04-17T16:19,24.74,0.0,0.0,13.0,24.8,160.0,4.05,17,sa
2019-04-18,17.0,7.3,14.0,3.7,2019-04-18T02:47,2019-04-18T16:21,23.75,0.0,0.0,21.8,36.0,144.0,4.22,17,sa
2019-04-19,9.5,2.4,6.6,-1.3,2019-04-19T02:45,2019-04-19T16:22,18.61,3.5,0.0,26.1,46.4,279.0,2.54,17,sa
2019-04-20,8.4,1.9,4.6,-1.7,2019-04-20T02:43,2019-04-20T16:23,21.51,0.2,0.0,22.4,39.2,296.0,2.69,17,sa
2019-04-21,12.6,1.1,11.4,-2.7,2019-04-21T02:42,2019-04-21T16:24,23.45,0.0,0.0,12.1,28.1,153.0,3.09,17,sa
2019-04-22,10.4,3.1,8.0,0.3,2019-04-22T02:40,2019-04-22T16:25,25.37,0.0,0.0,18.1,37.4,294.0,2.89,17,sa
2019-04-23,11.4,2.3,6.7,-1.0,2019-04-23T02:39,2019-04-23T16:26,13.27,0.1,0.0,24.2,42.1,144.0,2.57,17,sa
2019-04-24,19.2,6.9,18.0,2.6,2019-04-24T02:37,2019-04-24T16:28,22.93,7.2,0.0,21.3,36.7,151.0,3.63,17,sa
2019-04-25,9.4,4.9,6.3,1.6,2019-04-25T02:36,2019-04-25T16:29,17.81,1.7,0.0,22.5,39.2,331.0,2.21,17,sa
2019-04-26,7.4,2.0,4.4,-1.0,2019-04-26T02:34,2019-04-26T16:30,9.94,3.1,0.0,12.4,20.9,45.0,1.44,17,sa
2019-04-27,5.7,1.4,1.8,-1.4,2019-04-27T02:33,2019-04-27T16:31,13.2,0.8,0.0,14.4,29.5,337.0,1.46,17,sa
2019-04-28,12.1,2.1,11.0,-1.3,2019-04-28T02:31,2019-04-28T16:32,26.28,0.0,0.0,10.7,18.7,260.0,3.4,17,sa
2019-04-29,15.5,5.3,14.6,2.3,2019-04-29T02:30,2019-04-29T16:33,25.92,0.0,0.0,19.2,39.2,238.0,3.71,17,sa
2019-04-30,15.8,6.7,12.8,4.5,2019-04-30T02:28,2019-04-30T16:35,21.85,2.3,0.0,24.1,44.6,138.0,3.29,17,sa
2019-05-01,13.4,8.6,12.5,6.2,2019-05-01T02:27,2019-05-01T16:36,12.87,2.9,0.0,16.5,34.9,139.0,1.84,17,sa
2019-05-02,10.7,7.9,9.3,2.9,2019-05-02T02:25,2019-05-02T16:37,12.09,16.8,0.0,29.4,41.0,296.0,1.71,17,sa
2019-05-03,14.9,8.4,11.6,2.8,2019-05-03T02:24,2019-05-03T16:38,25.46,0.6,0.0,31.0,51.1,266.0,3.55,17,sa
2019-05-04,17.9,7.2,18.6,4.5,2019-05-04T02:23,2019-05-04T16:39,26.59,0.0,0.0,9.7,19.4,238.0,4.09,17,sa
2019-05-05,19.9,8.3,20.3,5.9,2019-05-05T02:21,2019-05-05T16:40,27.26,0.0,0.0,19.4,36.4,161.0,4.65,17,sa
2019-05-06,17.5,9.4,14.2,5.7,2019-05-06T02:20,2019-05-06T16:41,18.28,7.8,0.0,26.1,45.4,147.0,3.27,17,sa
2019-05-07,12.6,7.0,10.0,3.8,2019-05-07T02:19,2019-05-07T16:43,22.27,7.6,0.0,18.4,36.4,286.0,2.99,17,sa
2019-05-08,11.3,6.4,8.3,3.2,2019-05-08T02:18,2019-05-08T16:44,20.7,0.6,0.0,22.0,46.4,255.0,2.56,17,sa
2019-05-09,17.0,8.3,16.6,5.3,2019-05-09T02:16,2019-05-09T16:45,26.15,0.0,0.0,21.0,34.9,222.0,3.68,17,sa
2019-05-10,10.4,7.3,7.9,3.3,2019-05-10T02:15,2019-05-10T16:46,21.2,0.2,0.0,25.3,46.1,320.0,2.31,17,sa
2019-05-11,10.0,6.4,7.4,2.9,2019-05-11T02:14,2019-05-11T16:47,26.67,0.0,0.0,21.3,39.2,331.0,3.16,17,sa
2019-05-12,11.3,6.1,8.9,3.2,2019-05-12T02:13,2019-05-12T16:48,24.83,0.0,0.0,16.9,31.3,328.0,2.97,17,sa
2019-05-13,14.8,6.7,15.6,5.1,2019-05-13T02:12,2019-05-13T16:49,28.15,0.0,0.0,8.8,20.2,212.0,3.98,17,sa
2019-05-14,17.5,8.0,16.8,5.3,2019-05-14T02:11,2019-05-14T16:50,25.72,0.0,0.0,16.8,27.4,137.0,4.16,17,sa
2019-05-15,16.0,10.6,17.7,8.4,2019-05-15T02:09,2019-05-15T16:51,21.77,0.0,0.0,13.0,24.8,144.0,3.25,17,sa
2019-05-16,18.2,10.3,19.1,8.5,2019-05-16T02:08,2019-05-16T16:52,25.21,0.0,0.0,14.0,25.9,132.0,3.68,17,sa
2019-05-17,17.6,11.1,16.4,8.8,2019-05-17T02:07,2019-05-17T16:53,26.82,0.0,0.0,23.8,41.4,142.0,3.58,17,sa
2019-05-18,19.8,11.7,19.7,9.1,2019-05-18T02:07,2019-05-18T16:55,27.37,0.0,0.0,24.2,39.6,141.0,4.28,17,sa
2019-05-19,19.8,12.4,19.8,9.6,2019-05-19T02:06,2019-05-19T16:56,26.66,0.0,0.0,23.7,38.9,141.0,4.32,17,sa
2019-05-20,18.0,12.4,15.3,8.9,2019-05-20T02:05,2019-05-20T16:57,26.59,0.0,0.0,37.4,66.2,142.0,3.97,17,sa
2019-05-21,14.6,11.7,13.5,9.4,2019-05-21T02:04,2019-05-21T16:58,5.13,15.7,0.0,36.7,63.0,146.0,1.07,17,sa
2019-05-22,18.8,10.5,17.9,8.8,2019-05-22T02:03,2019-05-22T16:59,24.67,0.1,0.0,17.2,33.1,154.0,3.82,17,sa
2019-05-23,20.1,11.9,21.2,9.2,2019-05-23T02:02,2019-05-23T17:00,25.85,0.5,0.0,19.5,34.2,161.0,4.12,17,sa
2019-05-24,17.8,11.7,18.8,11.0,2019-05-24T02:01,2019-05-24T17:01,27.17,0.0,0.0,16.6,27.7,291.0,4.0,17,sa
2019-05-25,24.1,11.5,23.4,9.9,2019-05-25T02:00,2019-05-25T17:02,28.32,0.0,0.0,19.9,34.6,149.0,5.31,17,sa
2019-05-26,27.0,14.4,28.8,13.2,2019-05-26T02:00,2019-05-26T17:02,27.87,0.0,0.0,14.2,25.2,146.0,5.14,17,sa
2019-05-27,25.9,14.6,27.6,14.4,2019-05-27T01:59,2019-05-27T17:03,28.71,0.0,0.0,18.6,31.0,138.0,5.47,17,sa
2019-05-28,20.5,14.1,18.8,13.8,2019-05-28T01:58,2019-05-28T17:04,12.82,1.9,0.0,24.4,59.0,159.0,2.82,17,sa
2019-05-29,18.0,13.2,19.4,11.4,2019-05-29T01:58,2019-05-29T17:05,23.94,0.7,0.0,13.3,24.5,136.0,3.74,17,sa
2019-05-30,20.6,12.4,20.3,11.0,2019-05-30T01:57,2019-05-30T17:06,26.64,0.1,0.0,18.0,29.9,211.0,4.4,17,sa
2019-05-31,19.7,13.6,15.5,11.4,2019-05-31T01:57,2019-05-31T17:07,15.57,4.3,0.0,26.2,51.5,150.0,3.33,17,sa
2019-06-01,20.3,12.6,19.9,10.5,2019-06-01T01:56,2019-06-01T17:08,27.17,0.7,0.0,17.1,38.2,184.0,4.53,17,sa
2019-06-02,19.8,13.4,20.4,12.5,2019-06-02T01:56,2019-06-02T17:08,26.6,0.0,0.0,11.9,27.4,190.0,4.21,17,sa
2019-06-03,22.7,13.4,24.0,11.1,2019-06-03T01:55,2019-06-03T17:09,28.94,0.0,0.0,18.3,32.0,149.0,4.89,17,sa
